CustomerID,Recency,Frequency,Monetary
16614.0,184,1,506.19
16616.0,17,2,500.42
16617.0,237,1,151.85
16618.0,33,5,2647.59
16619.0,265,1,226.21
16620.0,5,2,178.96
16621.0,53,4,813.48
16623.0,247,1,129.45
16624.0,82,2,810.5699999999999
16625.0,276,1,333.08
16626.0,2,17,4413.1
16627.0,81,1,322.8
16628.0,31,5,2188.05
16629.0,75,2,417.73
16633.0,19,6,2883.1
16634.0,224,2,217.9
16637.0,34,4,1154.47
16638.0,24,10,1680.72
16639.0,33,3,1257.51
16641.0,107,1,231.10000000000002
16642.0,6,2,688.33
16643.0,247,1,487.51
16644.0,179,2,833.78
16647.0,171,2,214.06
16648.0,44,1,290.65999999999997
16650.0,73,1,518.42
16652.0,60,7,6773.97
16653.0,18,2,1212.66
16654.0,143,4,601.27
16655.0,19,6,3794.52
16656.0,24,15,8625.8
16657.0,11,4,933.62
16658.0,370,1,123.24
16659.0,191,1,39.12
16660.0,18,4,1267.6499999999999
16665.0,364,1,135.39999999999998
16666.0,21,1,118.98
16667.0,70,2,570.13
16668.0,17,6,306.71999999999997
16669.0,25,3,1374.8700000000001
16670.0,18,11,4095.9
16671.0,30,3,1692.27
16672.0,4,20,8134.9400000000005
16674.0,56,2,319.61
16676.0,35,4,1592.1200000000001
16678.0,4,12,3109.99
16679.0,368,1,129.75
16680.0,45,1,183.7
16681.0,74,6,1770.34
16682.0,6,5,1028.0
16685.0,63,2,324.24
16686.0,49,7,3062.83
16688.0,3,4,1260.86
16689.0,77,2,422.59999999999997
16690.0,74,2,225.57999999999998
16692.0,258,2,1276.0
16693.0,70,2,482.01
16696.0,137,4,657.9000000000001
16697.0,243,1,112.75
16698.0,228,2,1998.0
16700.0,10,13,5076.55
16701.0,10,13,5398.3
16706.0,39,3,531.35
16708.0,47,1,656.63
16709.0,86,5,3029.87
16710.0,21,10,2483.04
16711.0,5,5,1651.03
16712.0,11,11,3645.43
16713.0,20,15,6923.13
16714.0,220,3,1161.53
16715.0,80,1,301.71999999999997
16716.0,268,2,901.2
16717.0,25,6,3858.38
16719.0,16,7,1790.42
16720.0,28,1,155.24
16721.0,264,1,292.47
16722.0,19,13,4730.81
16723.0,93,2,589.15
16725.0,304,7,781.02
16726.0,28,5,1382.02
16727.0,366,1,272.82
16728.0,48,4,1054.67
16729.0,40,21,7239.92
16730.0,54,3,743.11
16732.0,33,1,603.75
16734.0,54,3,650.51
16735.0,80,5,2300.56
16737.0,55,1,417.59999999999997
16738.0,299,1,3.75
16739.0,178,1,323.0
16742.0,48,1,464.9
16743.0,31,7,2238.09
16744.0,13,7,1304.76
16745.0,88,17,7194.3
16746.0,6,18,6697.66
16747.0,39,2,836.06
16748.0,19,5,1515.9
16750.0,46,5,623.93
16751.0,32,1,1764.72
16753.0,60,1,223.92000000000002
16755.0,116,3,1496.83
16756.0,216,1,239.4
16757.0,320,1,106.83000000000001
16758.0,67,1,369.34000000000003
16759.0,9,3,789.79
16761.0,98,1,316.62
16762.0,21,3,1501.38
16763.0,200,1,611.85
16764.0,5,13,2799.25
16765.0,296,1,34.0
16766.0,275,2,1145.6
16767.0,32,11,5580.6
16768.0,49,3,478.09000000000003
16769.0,262,1,380.39
16770.0,59,5,770.1
16771.0,35,5,2246.81
16773.0,59,1,171.59
16774.0,69,4,661.52
16775.0,12,11,1695.66
16776.0,62,1,388.28
16777.0,82,2,226.35
16778.0,76,2,245.94
16779.0,4,22,10629.720000000001
16780.0,102,2,425.19
16782.0,12,13,2279.9
16784.0,21,1,107.6
16788.0,125,2,597.48
16789.0,10,1,80.8
16790.0,5,6,1545.6200000000001
16791.0,31,7,1721.78
16792.0,284,2,110.38000000000001
16793.0,59,1,243.84
16794.0,3,10,1222.71
16795.0,367,1,414.88
16796.0,91,1,305.62
16800.0,13,1,1201.49
16801.0,165,4,1619.73
16803.0,67,1,332.3
16804.0,25,3,536.99
16805.0,175,2,460.59
16806.0,105,4,801.49
16807.0,144,3,1121.59
16808.0,101,2,288.42
16809.0,25,5,914.69
16810.0,194,1,309.54
16811.0,6,2,547.07
16812.0,362,1,479.35
16813.0,10,10,1692.98
16814.0,16,21,6509.1
16816.0,105,4,417.06
16817.0,4,9,1604.75
16818.0,12,11,3349.57
16820.0,97,1,497.61
16823.0,229,1,358.38
16824.0,17,2,460.64
16825.0,40,2,775.1800000000001
16826.0,53,1,341.7
16828.0,95,2,128.5
16829.0,158,1,197.22
16830.0,40,1,325.91
16832.0,186,3,199.15
16833.0,3,4,1106.53
16834.0,229,1,413.46
16835.0,130,2,180.85
16836.0,41,2,251.87
16837.0,33,11,3170.98
16838.0,199,2,588.85
16841.0,38,6,1869.82
16842.0,102,3,1264.19
16843.0,44,16,10196.57
16846.0,52,1,214.32
16847.0,45,1,193.44
16848.0,54,1,281.42
16849.0,188,1,124.57
16850.0,335,1,332.41
16851.0,6,3,342.45
16852.0,12,2,144.91000000000003
16855.0,25,2,328.4
16856.0,16,1,35.400000000000006
16858.0,370,1,375.69000000000005
16859.0,146,2,747.81
16861.0,61,2,173.76
16863.0,33,2,502.8
16866.0,142,3,207.73999999999998
16869.0,24,4,825.42
16871.0,24,6,2812.34
16872.0,79,3,680.02
16873.0,6,6,7123.62
16875.0,69,5,2095.53
16877.0,14,6,853.72
16878.0,86,1,13.3
16880.0,32,7,1519.08
16881.0,68,1,432.0
16882.0,68,3,705.12
16883.0,189,2,276.73
16884.0,39,2,429.84000000000003
16885.0,17,3,471.51
16887.0,37,1,194.88
16889.0,196,3,1578.67
16891.0,3,5,809.7
16892.0,3,5,525.54
16893.0,368,1,145.93
16895.0,66,1,219.14
16897.0,301,2,289.78
16898.0,28,3,508.81
16899.0,9,6,1281.56
16900.0,18,3,887.11
16902.0,118,1,1706.88
16903.0,31,1,373.24
16904.0,6,16,3754.27
16905.0,7,7,3102.43
16906.0,83,4,579.77
16907.0,31,5,981.65
16909.0,74,1,379.14
16910.0,6,8,1510.06
16912.0,30,11,2575.38
16913.0,292,1,113.44
16914.0,38,1,208.46
16915.0,11,6,621.6800000000001
16916.0,25,2,576.26
16917.0,278,1,391.52
16918.0,51,6,1068.82
16919.0,158,11,2596.45
16921.0,63,1,169.79
16923.0,14,19,7247.61
16924.0,23,3,846.75
16927.0,117,3,543.05
16928.0,82,17,2847.6
16929.0,5,7,1295.39
16930.0,28,3,380.55
16931.0,7,21,4604.22
16932.0,55,1,161.94
16933.0,3,2,563.23
16934.0,56,2,950.9300000000001
16936.0,27,1,262.68
16938.0,10,4,2736.38
16940.0,54,3,3049.88
16942.0,14,9,1920.59
16943.0,213,3,816.73
16945.0,23,19,4345.5
16947.0,237,1,406.48
16948.0,140,3,435.02
16949.0,5,6,1286.27
16950.0,58,3,1178.56
16951.0,136,3,1277.75
16952.0,111,2,167.61
16953.0,32,1,20.8
16954.0,2,9,2085.08
16955.0,186,4,518.67
16956.0,19,1,308.74
16957.0,241,2,416.64
16959.0,89,1,117.35000000000001
16960.0,40,3,507.05
16961.0,118,1,234.17
16963.0,189,1,110.55000000000001
16965.0,228,1,201.19
16966.0,10,7,2154.97
16967.0,191,1,319.02
16968.0,6,2,439.43
16969.0,41,3,650.41
16971.0,40,1,357.21
16976.0,269,1,251.51999999999998
16978.0,79,1,344.33
16979.0,5,6,1852.0
16980.0,257,2,1078.96
16982.0,62,1,384.06
16983.0,14,7,1931.25
16984.0,90,2,4481.35
16985.0,19,10,5464.12
16986.0,31,2,1873.2
16987.0,5,7,1625.05
16988.0,7,1,126.12
16989.0,9,6,1133.25
16990.0,220,1,179.0
16992.0,12,5,1614.31
16996.0,32,6,1456.96
16997.0,290,3,702.0
16998.0,151,4,295.0
16999.0,25,2,484.82
17001.0,2,11,3989.57
17002.0,87,3,1493.73
17004.0,48,2,1412.94
17006.0,6,4,781.78
17007.0,52,6,889.9300000000001
17010.0,20,1,195.36
17011.0,32,1,270.9
17014.0,10,3,586.33
17015.0,30,3,1842.56
17017.0,4,20,8694.26
17018.0,42,2,920.1
17019.0,13,4,1272.61
17022.0,33,1,71.0
17024.0,47,3,95.85
17025.0,62,3,357.77
17026.0,187,2,154.82999999999998
17027.0,80,6,890.29
17029.0,112,2,716.0
17030.0,65,1,146.87
17031.0,13,2,380.35
17033.0,88,3,1030.14
17034.0,18,3,745.52
17035.0,247,2,433.53000000000003
17037.0,89,1,1267.32
17038.0,32,1,112.4
17040.0,139,1,449.73
17041.0,28,3,1081.57
17042.0,4,5,1044.3799999999999
17043.0,34,4,1735.18
17044.0,27,1,948.48
17045.0,115,3,339.44
17046.0,159,1,642.02
17047.0,87,3,1100.9
17048.0,119,3,925.35
17049.0,4,9,5659.9800000000005
17050.0,98,6,3228.84
17051.0,196,1,247.14000000000001
17052.0,30,1,413.75
17053.0,132,1,498.48
17054.0,30,5,1356.33
17058.0,83,3,1179.89
17059.0,31,5,3095.04
17060.0,268,1,234.24
17061.0,75,11,5232.2300000000005
17062.0,315,4,538.37
17063.0,23,7,1461.14
17064.0,60,3,859.35
17068.0,14,21,4552.14
17069.0,30,9,2709.7000000000003
17070.0,116,1,312.14
17071.0,30,9,2429.03
17073.0,19,4,1446.09
17075.0,19,4,834.12
17076.0,38,3,841.0799999999999
17078.0,38,2,378.2
17079.0,80,1,118.80000000000001
17080.0,24,2,287.62
17081.0,27,2,290.16
17082.0,35,2,2003.85
17083.0,111,3,1405.78
17084.0,37,2,2949.75
17085.0,125,5,1566.65
17086.0,9,6,2050.08
17088.0,30,4,1991.01
17090.0,6,7,2043.95
17091.0,4,9,3827.76
17092.0,52,4,1777.78
17094.0,324,1,302.0
17095.0,24,3,1324.16
17096.0,17,4,1022.13
17097.0,4,8,954.42
17100.0,20,2,971.74
17101.0,12,4,1621.73
17102.0,263,1,25.5
17105.0,161,2,665.78
17107.0,35,6,10815.43
17109.0,31,6,885.04
17110.0,167,1,163.29999999999998
17111.0,49,1,248.61
17114.0,7,8,808.62
17115.0,10,3,837.5
17117.0,290,1,116.19999999999999
17118.0,319,1,157.02
17119.0,5,2,606.91
17120.0,235,1,307.46
17122.0,121,1,138.32
17123.0,163,1,345.29999999999995
17124.0,187,1,298.89
17125.0,52,1,259.35
17126.0,154,5,1004.75
17128.0,336,1,157.09
17131.0,7,5,2463.17
17133.0,17,7,4892.240000000001
17134.0,108,2,425.0
17135.0,18,7,1139.73
17138.0,277,1,380.5
17139.0,17,12,10668.47
17140.0,249,1,465.32
17142.0,241,1,579.0
17144.0,3,2,984.57
17146.0,107,3,749.78
17147.0,24,4,1714.59
17148.0,53,1,124.88
17152.0,196,3,1689.5
17153.0,26,1,213.78
17154.0,77,1,329.34
17155.0,19,2,251.70000000000002
17157.0,9,2,319.0
17158.0,34,3,1266.97
17159.0,23,3,1538.88
17160.0,33,6,3518.03
17162.0,30,10,1715.46
17163.0,23,2,293.1
17164.0,34,7,2467.35
17165.0,286,1,158.68
17166.0,40,2,206.34
17169.0,59,2,835.78
17171.0,291,1,224.91
17172.0,80,1,317.76
17173.0,7,8,3766.6
17174.0,219,1,59.9
17175.0,46,4,1443.69
17176.0,203,1,306.13
17179.0,180,3,711.79
17180.0,58,4,796.03
17181.0,59,2,239.92000000000002
17183.0,9,6,3347.31
17186.0,48,2,144.0
17187.0,228,1,203.95
17188.0,13,7,2474.23
17189.0,108,2,384.40000000000003
17190.0,60,2,444.74
17191.0,30,7,2095.13
17193.0,37,7,1699.3000000000002
17194.0,275,2,262.62
17197.0,31,1,1013.01
17198.0,25,3,692.22
17201.0,55,1,342.63
17203.0,37,6,3563.85
17204.0,177,4,1564.56
17205.0,55,1,384.08
17206.0,55,1,204.24
17211.0,28,8,2317.2200000000003
17212.0,255,1,226.85
17213.0,42,7,2781.23
17214.0,62,6,1069.1200000000001
17217.0,236,1,113.5
17218.0,6,10,1960.72
17219.0,33,1,114.23
17220.0,26,14,3198.25
17221.0,9,2,335.13
17222.0,67,1,354.15
17223.0,312,2,426.79
17226.0,310,1,393.49
17227.0,20,6,939.32
17228.0,17,8,1906.09
17229.0,98,2,318.76
17230.0,266,8,3638.41
17231.0,14,10,3174.32
17232.0,4,2,421.52
17233.0,37,1,190.88
17234.0,184,1,149.89000000000001
17235.0,27,2,550.06
17236.0,14,6,916.13
17237.0,13,2,314.69
17238.0,4,17,3744.65
17239.0,314,1,382.5
17242.0,110,2,1135.04
17243.0,3,26,8676.85
17244.0,55,1,954.9
17245.0,206,1,171.45
17247.0,17,1,282.19
17248.0,122,1,318.65
17250.0,5,2,384.52
17251.0,364,1,283.28000000000003
17252.0,118,2,353.86
17253.0,20,1,178.26
17254.0,6,2,272.44
17255.0,42,2,298.41
17256.0,109,2,240.0
17259.0,150,2,603.37
17262.0,54,5,1253.3600000000001
17263.0,210,1,63.440000000000005
17265.0,140,2,562.9
17266.0,4,3,310.64
17267.0,129,2,317.62
17268.0,109,4,763.64
17272.0,44,4,2148.63
17274.0,37,1,111.97999999999999
17277.0,229,2,1065.3500000000001
17278.0,243,1,246.04
17279.0,59,1,187.82999999999998
17282.0,132,3,1703.41
17284.0,62,6,1652.58
17286.0,23,1,153.92
17287.0,28,7,1064.11
17288.0,11,7,1419.73
17289.0,33,3,944.41
17290.0,5,2,525.24
17291.0,310,1,550.8000000000001
17293.0,10,9,1875.1100000000001
17295.0,30,3,556.95
17297.0,19,1,131.78
17298.0,103,2,498.42
17299.0,13,4,669.11
17301.0,23,1,197.63
17302.0,16,5,1135.63
17303.0,363,1,250.04
17306.0,12,19,8631.31
17309.0,97,1,82.75
17311.0,80,2,1384.85
17312.0,140,3,644.3
17313.0,33,1,2328.84
17314.0,26,8,2527.92
17317.0,48,3,2600.34
17320.0,102,3,1200.6200000000001
17321.0,10,2,700.86
17323.0,17,7,921.07
17324.0,19,4,990.23
17325.0,282,1,96.8
17329.0,16,2,523.11
17330.0,24,2,363.9
17331.0,125,1,175.2
17333.0,87,1,494.25
17334.0,304,2,307.02
17337.0,153,4,2027.8700000000001
17338.0,19,8,6643.93
17339.0,96,2,243.36
17340.0,31,11,12353.29
17341.0,158,3,781.36
17343.0,357,1,193.64
17344.0,48,1,160.57
17345.0,17,4,537.74
17346.0,5,15,2676.56
17347.0,88,1,228.96
17348.0,16,5,1159.52
17349.0,181,1,110.75
17350.0,10,4,1286.07
17351.0,38,3,587.15
17353.0,131,2,1740.0
17354.0,52,1,1393.06
17356.0,313,1,178.22
17357.0,26,2,388.14
17358.0,305,2,365.85
17359.0,13,1,127.86
17360.0,19,3,585.79
17361.0,51,3,488.2
17362.0,241,2,312.23
17364.0,2,11,4481.18
17365.0,14,8,4801.56
17367.0,240,1,168.4
17368.0,25,8,1912.67
17370.0,74,4,446.18
17371.0,19,3,423.89
17372.0,42,8,1342.68
17373.0,42,4,646.92
17374.0,220,2,495.77
17375.0,201,3,400.1
17376.0,72,2,203.2
17377.0,25,20,4100.92
17379.0,13,1,404.66
17382.0,67,1,65.4
17383.0,6,1,199.29
17384.0,21,2,336.4
17385.0,16,1,261.11
17386.0,9,6,2686.42
17387.0,21,2,784.11
17388.0,79,4,1259.56
17391.0,165,2,508.8
17392.0,308,2,457.91
17394.0,221,1,203.86999999999998
17396.0,41,8,7330.8
17397.0,24,2,696.41
17398.0,116,3,653.38
17400.0,128,5,2129.96
17402.0,6,13,2633.85
17403.0,38,1,281.62
17405.0,3,3,1031.41
17406.0,335,3,2200.42
17408.0,165,1,32.65
17409.0,186,2,771.85
17410.0,18,5,1214.72
17411.0,14,3,778.94
17412.0,4,7,1258.06
17414.0,45,2,778.0
17415.0,81,1,507.84
17416.0,31,7,6893.42
17418.0,44,2,463.46000000000004
17419.0,13,12,4226.57
17420.0,52,3,598.83
17422.0,18,6,1979.37
17423.0,48,2,698.41
17425.0,21,2,759.17
17426.0,10,6,5037.26
17427.0,73,1,100.8
17429.0,130,3,524.9200000000001
17430.0,34,2,265.76
17431.0,315,1,403.3
17432.0,20,2,365.76
17433.0,90,1,303.15999999999997
17434.0,4,7,2373.82
17436.0,3,2,216.29999999999998
17438.0,255,1,388.45000000000005
17440.0,158,3,186.42000000000002
17442.0,38,6,2248.56
17443.0,221,1,534.24
17444.0,149,3,2940.04
17446.0,178,2,120.9
17447.0,42,2,541.53
17449.0,4,7,2520.86
17451.0,3,7,1721.4
17453.0,19,2,486.71999999999997
17454.0,194,4,517.53
17455.0,205,1,131.7
17456.0,367,1,249.86
17457.0,128,5,1737.7
17458.0,17,1,316.5
17459.0,45,2,657.3
17460.0,96,6,622.4300000000001
17461.0,24,3,757.46
17462.0,62,2,675.69
17463.0,18,5,1896.41
17464.0,160,1,289.96000000000004
17466.0,12,2,763.28
17468.0,12,2,137.0
17469.0,18,5,1870.97
17470.0,46,5,1125.07
17472.0,193,3,710.29
17475.0,81,1,194.37
17480.0,79,1,511.82
17481.0,5,4,1255.59
17483.0,67,3,414.04
17486.0,263,1,396.87
17489.0,60,2,376.64
17490.0,2,7,2092.32
17491.0,3,10,3558.87
17492.0,250,1,374.57
17495.0,9,2,497.56
17496.0,360,1,271.05
17498.0,77,1,272.22
17499.0,291,1,622.88
17500.0,19,3,1138.0
17501.0,222,2,288.6
17502.0,11,4,689.1
17503.0,4,2,558.96
17504.0,208,9,2997.0299999999997
17505.0,163,2,1145.84
17506.0,77,1,302.2
17507.0,263,2,605.58
17508.0,282,1,387.31
17509.0,59,8,6115.14
17510.0,26,1,308.48
17512.0,30,10,2924.9900000000002
17513.0,74,1,513.2
17514.0,130,1,208.65
17515.0,33,4,639.02
17516.0,17,5,768.08
17517.0,310,1,153.94
17519.0,19,6,1844.02
17520.0,55,1,546.81
17521.0,31,3,723.2099999999999
17522.0,3,5,1070.71
17523.0,13,4,652.74
17524.0,363,1,145.0
17525.0,361,1,422.70000000000005
17526.0,6,4,1195.8999999999999
17527.0,55,4,939.37
17528.0,3,8,3628.5
17530.0,3,10,2385.0
17531.0,192,1,296.7
17534.0,55,1,223.36
17535.0,282,1,164.4
17536.0,179,1,76.5
17537.0,31,2,897.62
17538.0,27,1,98.42
17540.0,26,2,578.9
17542.0,271,1,170.75
17545.0,45,3,645.96
17548.0,235,1,103.3
17549.0,25,2,148.86
17550.0,199,3,267.16
17551.0,361,1,306.84
17552.0,62,4,930.41
17553.0,131,1,1487.6
17554.0,3,5,1952.45
17555.0,21,2,483.26
17556.0,207,1,157.9
17557.0,16,3,541.46
17560.0,96,4,854.95
17561.0,21,1,167.62
17562.0,16,7,1122.38
17564.0,26,3,454.01
17566.0,10,2,901.21
17567.0,9,8,4331.48
17569.0,334,1,344.14
17571.0,52,4,1498.51
17572.0,73,4,226.75000000000003
17573.0,31,3,380.6
17574.0,244,1,185.65
17576.0,10,19,3622.68
17578.0,220,1,143.45999999999998
17579.0,6,3,448.90000000000003
17580.0,254,3,215.72
17581.0,2,25,11045.04
17582.0,238,1,175.27
17584.0,9,2,1242.3
17585.0,111,4,1133.07
17588.0,102,3,1240.2
17589.0,62,4,2404.17
17590.0,4,3,1479.22
17591.0,75,7,2225.9700000000003
17593.0,5,5,3927.34
17594.0,87,2,993.18
17595.0,14,2,388.79
17596.0,25,7,2827.93
17597.0,215,1,2044.3700000000001
17600.0,19,1,161.67000000000002
17601.0,241,1,116.00999999999999
17602.0,4,6,5102.97
17603.0,80,1,394.72
17604.0,219,2,309.36
17608.0,35,2,193.42
17609.0,42,5,1112.22
17611.0,9,15,3984.22
17612.0,55,6,2048.45
17613.0,24,14,4559.150000000001
17614.0,59,1,390.07
17615.0,132,3,329.6
17616.0,175,3,571.1999999999999
17618.0,7,3,971.58
17619.0,314,1,218.52
17620.0,61,1,81.44
17621.0,23,3,1379.9
17623.0,34,1,527.0500000000001
17624.0,16,2,843.48
17625.0,20,4,2047.0
17628.0,83,1,75.75
17629.0,7,8,1814.12
17630.0,171,2,503.59999999999997
17631.0,3,3,528.33
17633.0,33,4,1324.84
17634.0,38,9,2361.9700000000003
17636.0,21,1,285.56
17637.0,33,2,547.0600000000001
17639.0,278,1,108.5
17640.0,88,1,621.66
17642.0,121,2,712.29
17644.0,3,11,2895.64
17646.0,221,3,1008.39
17647.0,67,1,133.06
17648.0,62,4,1797.5
17649.0,140,1,868.49
17650.0,23,1,166.08
17651.0,13,10,3945.0
17652.0,27,12,4867.72
17653.0,38,4,1207.56
17654.0,279,1,117.55
17655.0,12,7,2638.94
17656.0,75,5,1674.69
17658.0,27,2,595.42
17659.0,19,12,2999.46
17660.0,143,1,196.0
17663.0,27,7,1802.91
17664.0,20,2,604.64
17666.0,5,2,728.16
17667.0,68,5,2055.51
17668.0,3,2,347.75
17669.0,44,7,3406.7200000000003
17670.0,229,1,205.7
17671.0,17,4,1572.71
17672.0,52,2,3178.17
17673.0,3,6,1629.12
17674.0,76,2,551.04
17676.0,6,6,1387.68
17678.0,265,1,298.11
17679.0,54,2,1992.1100000000001
17680.0,25,1,184.4
17682.0,12,6,2474.33
17684.0,45,1,239.41
17685.0,18,7,3191.53
17686.0,9,7,5739.46
17690.0,32,15,4757.95
17691.0,360,2,290.40000000000003
17692.0,129,4,740.9399999999999
17693.0,139,1,200.47
17694.0,143,1,283.12
17695.0,133,2,765.34
17696.0,40,8,2285.71
17697.0,238,1,338.95
17698.0,262,1,154.95
17700.0,18,4,2534.64
17701.0,254,1,417.95
17702.0,32,4,1824.37
17703.0,37,3,798.74
17704.0,170,2,885.19
17705.0,5,9,1823.52
17706.0,6,17,10504.49
17707.0,187,2,152.4
17708.0,189,2,267.08
17709.0,171,1,137.45
17711.0,12,2,385.1
17712.0,46,1,522.91
17714.0,322,1,153.0
17715.0,202,1,326.4
17716.0,24,11,5655.99
17718.0,234,1,139.35
17719.0,39,15,5396.04
17720.0,28,4,1195.94
17722.0,98,4,2424.04
17723.0,129,6,3276.4000000000005
17724.0,73,3,1033.0
17725.0,18,11,3439.08
17727.0,17,1,1060.25
17728.0,5,3,2876.01
17730.0,5,13,5298.4800000000005
17731.0,81,4,1240.11
17733.0,40,2,692.19
17734.0,55,3,700.63
17736.0,11,3,377.44
17737.0,11,2,168.24
17738.0,21,4,1879.05
17739.0,13,7,2791.35
17742.0,115,2,355.11
17744.0,5,6,2322.4
17746.0,242,1,110.25
17747.0,114,1,71.4
17749.0,180,2,674.52
17750.0,7,9,1797.57
17752.0,361,1,80.64
17754.0,2,5,1772.26
17758.0,21,8,3456.7000000000003
17759.0,19,3,834.99
17760.0,23,2,287.59
17761.0,34,1,712.78
17763.0,265,1,15.0
17764.0,52,2,818.8199999999999
17765.0,160,3,371.88
17767.0,17,1,271.2
17768.0,10,3,2273.1800000000003
17769.0,14,10,3997.98
17770.0,200,5,1143.27
17771.0,58,2,245.81
17772.0,12,2,182.77
17774.0,98,4,1225.41
17775.0,256,1,56.4
17777.0,26,3,665.86
17779.0,23,3,658.57
17781.0,161,2,188.02
17783.0,74,2,283.47
17785.0,55,1,131.94
17786.0,87,2,278.74
17787.0,154,4,1865.19
17788.0,75,2,1117.9
17789.0,283,1,225.9
17790.0,28,14,1965.55
17791.0,31,1,106.1
17793.0,27,1,323.04
17795.0,181,2,350.39
17796.0,42,4,697.9
17797.0,24,3,780.43
17799.0,24,10,3055.93
17800.0,39,9,1199.01
17802.0,84,3,1285.04
17805.0,75,1,512.31
17806.0,13,1,546.04
17809.0,18,12,5411.91
17812.0,14,4,732.16
17813.0,16,5,1770.8799999999999
17816.0,38,4,36.56
17817.0,6,3,387.68
17819.0,73,7,3704.87
17824.0,53,1,298.4
17827.0,7,5,1995.46
17828.0,24,4,1820.09
17829.0,300,1,889.24
17830.0,3,3,398.7
17831.0,35,1,35.400000000000006
17832.0,51,1,155.37
17835.0,4,3,350.64
17836.0,49,1,110.21000000000001
17837.0,44,8,1593.38
17838.0,28,5,2779.3
17839.0,44,1,338.8
17843.0,305,1,205.48
17844.0,108,1,51.559999999999995
17846.0,87,1,2033.1
17848.0,83,9,901.1999999999999
17849.0,220,4,605.8000000000001
17852.0,13,2,114.34
17854.0,187,2,311.26
17856.0,3,4,1418.03
17858.0,7,12,5155.66
17859.0,306,1,148.21
17860.0,370,1,252.8
17861.0,5,8,2100.8
17862.0,325,1,330.9
17863.0,61,6,3160.0
17864.0,14,3,597.5
17865.0,32,20,10526.32
17866.0,144,1,329.65
17867.0,32,6,1197.1000000000001
17869.0,109,5,428.18
17870.0,4,12,1894.35
17871.0,206,1,155.9
17873.0,82,5,1859.16
17874.0,187,6,683.46
17877.0,172,1,237.61
17878.0,45,1,379.45
17879.0,175,1,178.51999999999998
17880.0,366,1,458.92
17881.0,306,1,133.35000000000002
17883.0,5,4,671.77
17884.0,5,4,717.45
17885.0,14,1,190.19
17886.0,33,3,899.61
17887.0,131,1,111.35
17888.0,23,8,726.05
17889.0,214,2,203.87
17890.0,324,2,602.09
17891.0,164,1,203.85999999999999
17892.0,58,3,244.1
17893.0,227,1,112.25
17894.0,73,8,1119.81
17895.0,46,1,98.0
17896.0,25,1,256.32
17897.0,174,3,566.6
17898.0,87,2,152.06
17899.0,161,1,155.8
17900.0,192,2,112.19999999999999
17901.0,31,1,110.38
17904.0,23,1,191.67
17905.0,73,4,800.24
17906.0,249,1,72.9
17911.0,11,1,366.23
17912.0,312,5,311.01
17913.0,60,2,411.6
17914.0,5,1,336.43
17917.0,47,3,341.28
17919.0,90,1,1304.04
17920.0,6,17,4204.1
17921.0,66,4,826.52
17923.0,284,1,207.50000000000003
17924.0,13,7,2962.5
17926.0,135,2,397.29
17928.0,47,2,212.54
17929.0,13,4,843.0
17930.0,37,5,1740.48
17931.0,136,2,408.36
17932.0,31,3,1331.57
17934.0,53,2,704.25
17935.0,140,2,145.79
17936.0,7,1,389.84
17937.0,10,7,4301.22
17939.0,161,1,99.14
17940.0,51,10,4106.4400000000005
17941.0,132,1,304.56
17942.0,9,1,77.50000000000001
17946.0,235,2,149.57999999999998
17947.0,39,1,176.68
17948.0,149,1,358.56000000000006
17950.0,74,3,482.2
17951.0,41,3,1008.5400000000001
17954.0,7,12,2332.72
17955.0,200,4,557.3
17956.0,251,1,12.75
17957.0,68,1,111.68
17958.0,118,1,508.4599999999999
17960.0,173,1,73.78
17962.0,144,1,102.83
17964.0,33,2,471.7
17965.0,39,14,2622.57
17966.0,39,5,1098.43
17969.0,168,2,228.2
17970.0,213,1,582.59
17972.0,243,1,136.04
17973.0,53,1,337.04
17974.0,26,3,740.79
17975.0,17,13,4488.81
17977.0,31,1,288.14
17978.0,367,1,300.91999999999996
17979.0,37,4,757.71
17980.0,167,3,811.45
17984.0,147,1,152.68
17985.0,24,1,634.95
17986.0,58,1,20.8
17987.0,187,1,198.57
17988.0,13,7,201.12
17990.0,238,3,630.84
17991.0,227,2,93.35
17994.0,123,4,678.49
17995.0,283,1,76.1
17997.0,76,8,1970.6699999999998
17999.0,39,2,382.06
18001.0,14,2,417.23
18004.0,364,1,169.47
18005.0,5,2,249.72
18006.0,25,1,444.68
18008.0,72,9,2116.19
18009.0,237,1,257.34
18010.0,258,1,174.8
18013.0,157,2,187.29
18014.0,30,1,166.42
18015.0,6,1,120.03
18016.0,34,5,1483.56
18017.0,83,3,523.0
18018.0,110,2,122.14
18019.0,53,1,38.45
18022.0,37,1,668.11
18024.0,154,2,389.78
18027.0,100,1,115.31
18030.0,6,2,230.64999999999998
18032.0,336,1,73.5
18033.0,67,1,97.97
18034.0,23,2,422.88
18035.0,37,3,730.4
18036.0,34,3,405.62
18037.0,156,6,70.02
18040.0,21,2,357.20000000000005
18041.0,13,21,4183.39
18042.0,55,1,165.04999999999998
18043.0,26,3,559.51
18044.0,6,10,2088.6
18045.0,47,1,189.4
18048.0,205,2,172.29000000000002
18050.0,361,1,74.4
18053.0,72,1,300.02
18055.0,9,10,6784.1900000000005
18056.0,290,1,363.65
18058.0,11,1,170.16
18059.0,25,3,306.46
18061.0,23,10,2119.41
